topic_id,round_id,cord_uid,relevancy
29,1.0,mtf7k4t8,0
29,2.0,mvnkkcow,2
29,2.0,mwf0fjua,2
29,2.5,myu0e9vf,1
29,1.0,n0dtdfec,0
29,2.0,n0mz098o,2
29,5.0,n1aphggl,2
29,1.5,n1ugd7cb,0
29,1.0,n2ida5g1,2
29,5.0,n2oxithy,1
29,0.5,n2tckfjq,2
29,3.5,n30epjcp,0
29,2.0,n6l2804j,0
29,0.5,n7ylgqfu,2
29,1.0,n8tvglif,0
29,2.0,n9i5y5sk,0
29,2.5,n9uaibad,1
29,5.0,nbc07tf7,2
29,1.0,nbjili3v,1
29,5.0,nc05llre,0
29,2.5,nc6tqv9v,0
29,1.5,nd1syatu,0
29,1.5,ndpuezpo,0
29,3.0,nedsqmr0,0
29,2.5,nf085z53,0
29,2.5,nf3rdty6,0
29,0.5,nfibuobt,0
29,1.0,nhq0oq8y,2
29,3.5,nhxnz86n,1
29,0.5,ni6iyzdn,1
29,2.0,nit5v1wg,0
29,3.0,nj72hdo2,0
29,3.0,njeyvdd2,0
29,2.5,nk0wie0w,0
29,4.0,nn2an4up,1
29,5.0,nnv2e7gr,2
29,0.5,nomfciyu,0
29,0.5,npx4b5fh,0
29,3.0,nqvuas3p,0
29,1.5,nqw6y8ku,1
29,2.5,nqw9wzfd,1
29,1.0,nvzfpntu,0
29,4.5,nwspruzp,0
29,2.0,nxhazxja,1
29,2.5,nz8qvuw6,2
29,1.5,nzat41wu,0
29,4.5,nzey3dq3,0
29,1.5,o0mhzx3g,0
29,2.5,o13ti3xx,0
29,2.5,o14tj8fi,1
29,4.5,o17f8zci,0
29,2.0,o1ff4hex,0
29,3.5,o1uol5u3,1
29,4.5,o29773cz,1
29,5.0,o3nfoqgs,1
29,5.0,o3w08lnm,0
29,4.5,o4nk6mzz,0
29,3.0,o8nzpx5l,2
29,4.5,o8vao91j,0
29,2.5,oak27okj,1
29,5.0,oc3qaeiy,1
29,1.5,occ03hp0,2
29,5.0,od48cntc,0
29,5.0,od4sh714,1
29,3.0,oe5qny44,2
29,1.0,oee19duz,0
29,3.0,oexgdswm,0
29,2.0,oez3l9kn,0
29,4.0,ofmjtri8,0
29,3.0,og92zxnf,1
29,5.0,ogiicyik,2
29,1.5,ogqsi3ns,0
29,4.5,oh0vs0j4,0
29,2.5,oh85yi49,2
29,0.5,on97zu6w,1
29,3.0,onereai5,2
29,3.0,onskc3u9,2
29,3.0,oq16de67,0
29,5.0,oqoftk5u,0
29,2.5,or95ro64,1
29,0.5,oro0e8da,0
29,5.0,orq6njo3,2
29,4.5,ort27p77,0
29,3.5,oukcmch5,0
29,1.0,owojfqp9,0
29,4.5,oxyfwtsx,0
29,2.0,oy5p7pfo,0
29,4.0,oyc2djxk,2
29,3.0,oyg3oyx1,1
29,4.5,oyr03uw1,1
29,1.0,p1fttfpr,0
29,2.0,p1iktm9v,2
29,4.0,p36zubnf,1
29,0.5,p4q64ksa,2
29,3.0,p5ceve0x,0
29,5.0,p5yc80u7,2
29,2.5,p60xy2ki,0
29,3.0,p6uliadr,0
29,2.0,p7v5p036,0
29,1.0,pg58hy81,1
29,2.5,pgiqxd7v,1
29,3.0,pgv4ubi8,0
29,2.0,pgxew3yk,2
29,0.5,pidar1gz,2
29,3.0,pmf6stua,0
29,5.0,pn2zieek,0
29,4.0,ppdsgi9o,1
29,5.0,pqooh65g,2
29,4.0,prc7t9xh,0
29,2.0,prqeufwg,1
29,5.0,ps7nl8ns,2
29,1.0,ptjng78b,1
29,2.5,pu6wni0e,2
29,3.0,pvfk33i8,0
29,5.0,pwi48i20,0
29,4.5,pwtouv76,0
29,1.0,pxahhwr9,0
29,1.0,pxev5bgo,0
29,2.0,pxvapsdr,1
29,1.0,py6qu4tl,2
29,5.0,pz34qa9j,0
29,4.0,q044i7ym,0
29,1.0,q0qhcfah,0
29,4.0,q18c0ps0,2
29,3.0,q1yz9y8k,0
29,3.0,q5fhgq6q,0
29,5.0,q6bpic9m,0
29,2.5,q6j6rkqh,1
29,3.0,q6px4r3j,2
29,3.0,q6tivb7h,0
29,4.5,qato562y,0
29,3.0,qd7dimmj,0
29,3.5,qe56u93a,0
29,0.5,qebbkr6d,2
29,1.0,qefiw4ho,0
29,1.5,qenoivq9,0
29,4.0,qfeo6sch,0
29,3.5,qh3q2ncu,0
29,2.5,qi028cbp,0
29,3.5,qj4dh6rg,0
29,5.0,qj81xbn0,2
29,4.0,qjpb51gm,0
29,3.0,qk0k2lmz,0
29,3.5,qk72i0gv,0
29,0.5,qmg58cgr,2
29,3.0,qmlmiqtv,2
29,5.0,qmmy8amo,1
29,5.0,qnccsstb,1
29,3.5,qnij7u1h,0
29,3.5,qpq7i1ya,0
29,1.0,qpwvn2fi,0
29,1.0,qq48448d,0
29,4.0,qrfx165d,2
29,3.0,qryvs5yp,1
29,1.5,qydevzn1,1
29,4.0,qywc2meg,2
29,5.0,qyz0zu2p,2
29,5.0,qzeabqh4,2
29,5.0,r0zyfamz,1
29,2.5,r3ikazrt,0
29,3.0,r3o81sx6,2
29,3.5,r3rlykli,0
29,3.5,r48mvvjs,0
29,0.5,r4snyxr9,1
29,0.5,r5p5helx,0
29,2.0,r7ahl9gd,2
29,5.0,r7j887cg,2
29,0.5,r88hpbxp,2
29,0.5,r88zb7t4,0
29,2.5,r8molh8c,0
29,1.0,raz0qm9k,0
29,4.5,rbvpwe90,2
29,3.0,rddq8bi3,0
29,2.5,re8fstqw,0
29,4.5,rfj9t99r,2
29,3.0,rg76nlee,0
29,1.5,ri7v2ka3,0
29,2.5,rjrw875d,1
29,4.0,rjss51sq,2
29,3.0,rl4v3k7g,0
29,3.0,rmm7fdhg,0
29,2.5,rmwfcwuq,0
29,1.5,rn4gm3sc,0
29,3.0,rn5madn8,0
29,0.5,rrazeehl,0
29,4.5,rsnw8v2f,2
29,3.5,ru9uc2ck,0
29,1.0,rv26qfmf,2
29,5.0,rvzgut4w,1
29,3.0,rwtbt8an,1
29,4.5,rwx2lzxv,2
29,2.0,rxrlbw60,1
29,4.0,rz205rqd,1
29,5.0,s0ep70zb,0
29,5.0,s0wmll4q,0
29,5.0,s10k4s0k,1
29,4.0,s4y6uxsb,0
29,2.5,s50g754b,0
29,1.5,s6s24wv3,0
29,3.0,s953j62y,0
29,1.0,s9ojg5ed,0
29,1.0,s9wb9275,0
29,0.5,sbf9qi6g,0
29,3.0,sc25la8c,2
29,3.0,sd40c03b,0
29,1.0,sdij1d90,2
29,4.5,se70hzdt,1
29,3.0,sfd6wbjp,0
29,5.0,sfe5ggft,0
29,3.0,sgm24q1i,1
29,4.5,shgvlfmn,0
29,4.5,shn22k0s,2
29,1.5,sibidlrl,1
29,1.0,sjyrr2bn,1
29,3.0,skaoe3vi,0
29,5.0,slouuryl,0
29,4.5,some9e4a,0
29,4.5,spnykv96,1
29,3.5,sq5z686p,0
29,1.5,stnjl8f8,2
29,2.5,sva2otk4,1
29,5.0,sx1fyqw0,0
29,1.5,syb1gpvd,0
29,3.5,sygnmiun,1
29,3.0,sywk7014,0
29,1.0,szbjygjl,1
29,0.5,t03azbzy,2
29,2.0,t0lj0vdf,2
29,1.5,t0oqk88n,0
29,1.0,t1wpujpm,2
29,1.5,t37zk193,0
29,2.0,t7sn9ffh,0
29,1.5,t8azymo7,2
29,2.5,t8q99tlq,1
29,2.5,t9g21erl,0
29,3.0,t9gbq4yu,2
29,5.0,tb3yyq44,0
29,1.5,tdlcb9bf,2
29,4.5,tdqtikbh,2
29,1.0,tedurmyb,2
29,1.5,tfkhptdg,0
29,1.0,tiz88pmz,0
29,5.0,tj4m01s4,2
29,0.5,tktqlfgd,1
29,4.5,tlvaa0c2,0
29,3.0,tmpxs9og,0
29,3.0,tn4fig0v,2
29,3.5,tnh0szvz,0
29,4.5,to6b17cb,0
29,2.5,tomsdx3z,2
29,4.0,totc93f4,2
29,2.0,tph5n7ak,0
29,5.0,tsrvt356,2
29,3.0,ttl1f9dd,0
29,2.0,tup65ch6,0
29,5.0,tw2nls29,2
29,4.5,twcwhgun,0
29,5.0,ty27die9,2
29,3.0,tzsm1t44,0
29,3.0,u2qrxq6t,1
29,4.5,u7bv56cr,2
29,4.5,u7ior83b,0
29,1.0,u7zxlgxz,2
29,4.5,ucqago27,0
29,3.0,ugv21b9b,0
29,4.0,uh8w5nuj,1
29,5.0,uihof6k6,2
29,1.0,unnrflmr,1
29,3.0,unnrrnvr,2
29,2.0,untuy1e6,1
29,5.0,upbz2lma,0
29,3.0,upcsvjuo,0
29,4.0,uqwtq4vx,1
29,3.5,ur3dk0d9,0
29,5.0,urgh8zhs,0
29,4.0,us0qpw0m,2
29,5.0,ustq3rpn,0
29,4.5,utigp2vi,0
29,3.0,uuws2nen,1
29,4.0,uuy94dwa,2
29,2.0,uwdzic4k,0
29,2.0,uxs9tiuk,2
29,1.5,uzch2hwd,1
29,4.0,uzexd9h1,2
29,1.0,v14blnmy,0
29,5.0,v5t5htqz,0
29,2.0,v6kw8xsh,0
29,5.0,v9kveexz,1
29,3.0,v9ukeh7n,0
29,3.0,vaq0kwln,2
29,2.5,vb53bih9,2
29,1.0,vbayngh0,2
29,3.5,vbgf50os,0
29,4.0,vbnu3nsq,1
29,3.0,vcypkhk7,0
29,4.0,vdrix1cp,0
29,2.5,vf32wxkx,1
29,5.0,vfw13g7i,0
29,4.0,vi6ya49u,1
29,4.0,viwr6djt,1
29,1.5,vm4721yd,0
29,2.0,vnn7lp8w,2
29,4.0,vogum3ir,2
29,4.5,vqorb6j7,1
29,3.0,vslevssr,1
29,4.0,vx0iafuk,1
29,1.0,vxqdfiel,0
29,4.5,vy1obqyp,1
29,0.5,vyxw1e6w,1
29,1.5,w02mylsc,2
29,3.0,w0ghfo3g,0
29,3.0,w1ep0wq8,2
29,0.5,w3045qsc,0
29,2.0,w5i752im,0
29,5.0,w5ytp1q7,1
29,0.5,w6bk2x1n,0
29,3.0,w72ma7fp,1
29,0.5,w84qtud6,2
29,5.0,w8ta2qgh,0
29,3.0,w9230zb0,0
29,2.0,w9mij6c6,0
29,2.0,wa7sadvu,0
29,2.0,wbkn7yjh,1
29,1.5,wc0t90ii,0
29,3.5,wd3lxoz8,0
29,2.0,weat0qs6,0
29,3.5,wfcyaumm,0
29,4.0,wg1rshzk,0
29,5.0,wgau58zl,2
29,4.0,wgfhjfiz,2
29,5.0,wgs6s2vk,2
29,5.0,wi7few0h,0
29,3.5,wio2b49i,2
29,2.5,witgquy6,2
29,0.5,wkkz4dry,0
29,1.0,wl121lg4,2
29,2.0,wolpnbxa,1
29,2.0,wrkx7qyo,2
29,4.5,wrzh32lh,0
29,2.0,wt27f25f,0
29,5.0,wu6nf38u,0
29,3.0,wwdn6uo2,2
29,5.0,wwwqqvca,0
29,0.5,wx7nheay,2
29,1.0,wynyrumi,1
29,5.0,wz2wrgpk,2
29,1.5,x0xhursn,1
29,3.0,x32egf2t,0
29,3.0,x4kirba0,0
29,1.5,x6s34z1s,0
29,5.0,x7bejjkk,1
29,3.0,x86d5pvb,1
29,1.5,x8jgcqts,2
29,1.5,x95h80nq,2
29,5.0,xa6kwguo,1
29,4.0,xaindhzs,2
29,3.0,xbmybvbg,2
29,5.0,xef6fr39,2
29,1.5,xh9cw9ao,0
29,2.5,xkg0ylz8,1
29,5.0,xkoilncd,2
29,3.5,xni218yr,0
29,2.5,xnklc5z2,0
29,5.0,xoeokhrd,2
29,2.5,xpbcoipf,1
29,1.5,xq1cxrvf,0
29,1.5,xsrqjk3m,1
29,1.0,xta97neu,0
29,1.0,xty16m8w,0
29,3.0,xucpbsbm,1
29,5.0,xui8cfzv,2
29,2.0,xuqsskin,2
29,3.0,xvfl7ycj,2
29,3.0,xw8o189s,0
29,3.0,xwmr7up9,2
29,0.5,xxblr8qd,1
29,5.0,xxkagj6e,2
29,1.0,xy59hlr9,0
29,3.0,xy7w8hbz,2
29,4.5,xyed23zn,2
29,3.5,xzylsle9,2
29,1.5,y29kct7v,2
29,3.0,y2vnvc1w,0
29,2.5,y3ia8g3h,1
29,3.0,y6pw87s9,2
29,2.5,y74jbnb2,2
29,5.0,y7dqoqa4,0
29,1.5,y7lrp0gc,0
29,1.0,y80qkv05,0
29,5.0,ya7sy0cu,2
29,5.0,yaow639d,1
29,1.5,yc8q62z8,1
29,5.0,ycwur2vi,0
29,3.0,yczctcvx,0
29,3.0,ye15hb3y,2
29,1.0,yf5g53a9,2
29,4.5,yfn9vaan,1
29,3.0,ygl8pidl,1
29,4.5,ygwdldae,1
29,0.5,yi6yu5l1,2
29,3.0,yk9xcfou,1
29,2.0,yl1qyh7j,0
29,1.5,ylsal9zw,0
29,1.5,yn6da32f,0
29,3.0,ynth7i66,0
29,2.0,ypcs3rxu,0
29,5.0,ypkiptvh,2
29,1.0,yq4dtf8n,0
29,3.0,yqe9vdj1,1
29,1.5,yr678u8c,0
29,1.5,ys51rshu,2
29,3.0,ysbxr36n,0
29,4.5,yth9hh5q,2
29,2.0,yuky7hml,0
29,5.0,yv2gjjzg,1
29,5.0,yvlcorrg,0
29,2.0,ywaefpe8,2
29,2.5,yzc4bosn,0
29,3.0,yzr7ifbj,2
29,1.5,yzrni12u,1
29,1.0,z0qzgu5m,2
29,5.0,z16oruwc,0
29,5.0,z17knvts,1
29,3.5,z1vquf9f,1
29,1.0,z3x0c37y,1
29,1.5,z4l3pk23,0
29,4.0,z7fgmpc5,1
29,1.0,z7i8ldlz,0
29,5.0,z88imi7f,2
29,1.5,za3qypgg,2
29,0.5,zb434ve3,2
29,1.0,zbp8jzbe,1
29,2.0,zbt4bo4f,0
29,1.0,zdlbsuys,0
29,5.0,zf096duh,2
29,3.0,zfe4lbr0,2
29,3.5,zg2u7fwx,1
29,1.5,zgdbvfi4,0
29,4.0,zgrtux7i,2
29,5.0,zigt1qz7,2
29,5.0,zk5wub5b,1
29,3.0,zl1d3gf2,2
29,4.0,zmlnm0nk,0
29,3.0,zo1465i3,0
29,2.0,zoipx650,0
29,5.0,zp4uy1v7,0
29,5.0,zso57yi7,2
29,4.0,zsr5zz2k,0
29,2.0,zult69f2,0
29,4.0,zv0ysi8m,2
29,1.0,zx02gxw0,1
29,3.0,zzkqb0u2,0
30,3.0,01es0zv4,2
30,1.0,01yc7lzk,0
30,3.0,03pd9jtn,1
30,3.5,03qr2dmj,0
30,3.5,047xpt2c,0
30,1.0,05qglt1f,0
30,2.0,08ds967z,0
30,1.0,09r4d3nu,1
30,2.0,0b0fvnhn,1
30,1.5,0cvoeiy0,0
30,1.0,0hrmk77p,0
30,4.5,0jr31q5g,1
30,2.0,0kds2pz3,2
30,0.5,0lk8eujq,0
30,4.0,0lvgqhwo,2
30,1.5,0nh58odf,0
30,3.0,0nicp0eq,0
30,3.5,0pjhyfc9,0
30,2.0,0pxl0sta,0
30,1.5,0qwwycnc,0
30,2.5,0rbgbsj8,0
30,3.0,0sm0r4v8,0
30,3.5,0svdq020,0
30,0.5,0xhho1sh,0
30,1.0,0xltztfg,0
30,4.0,107lb1bd,2
30,4.0,11sxecb3,1
30,5.0,11wfbtbc,2
30,5.0,12o3xniz,0
30,4.0,13l2cbg1,2
30,4.5,13n2ks4l,2
30,1.5,14he8n3u,1
30,3.5,161zm74f,0
30,3.5,17m86cea,0
30,5.0,195h4ofw,0
30,0.5,1a8uevk8,1
30,1.5,1bvsn9e8,2
30,4.0,1cph1uij,2
30,4.0,1eiw7bxh,2
30,2.5,1fgnfh62,1
30,1.0,1g2mup0k,0
30,0.5,1hwdd7nq,2
30,2.5,1i5arpf8,0
30,5.0,1ifxx7pu,1
30,3.5,1jmqe71y,0
30,4.0,1kzy7rts,1
30,0.5,1mjaycee,0
30,5.0,1n0o4akm,1
30,1.0,1qkwsh6a,0
30,2.0,1s2zsqoq,0
30,1.0,1tlxfc6r,0
30,0.5,1u12qr97,2
30,1.5,1vimqhdp,0
30,2.5,1vm5r7pq,0
30,2.5,1vxl2468,0
30,2.5,2054tkb7,0
30,3.0,24rdpwdw,0
30,2.0,27f9241x,1
30,5.0,285ud8gh,2
30,2.0,29kjytsn,1
30,4.0,2cuts3d9,0
30,3.0,2f10txcm,0
30,3.0,2f6nj4to,0
30,2.5,2fs8oui2,1
30,5.0,2g4d4q8t,2
30,3.0,2jei05lk,1
30,2.5,2jq626ye,0
30,1.5,2kkw9nwa,0
30,4.0,2kw2rtz3,0
30,3.0,2lwzhqer,2
30,1.0,2m6ks6nd,0
30,5.0,2mrtq4ya,0
30,3.0,2ro2p77q,2
30,3.0,2t3g8ve8,1
30,5.0,2t3ot02y,0
30,3.0,2tu707ng,1
30,1.5,2u4d235j,0
30,5.0,2uidarm3,0
30,2.0,2w008m49,0
30,4.0,2x54egpf,2
30,5.0,303b23dd,0
30,4.5,32azjzu5,2
30,0.5,368pz09b,0
30,5.0,369kax2m,0
30,1.0,393k3lq6,1
30,2.5,3a3c8ee1,0
30,1.0,3ain627u,0
30,3.0,3bp0m00g,0
30,5.0,3eljrudj,1
30,0.5,3g17e7sg,0
30,3.0,3h3ktqgz,0
30,2.0,3hmsknon,1
30,5.0,3jnhboif,0
30,2.0,3kjnwpdq,0
30,5.0,3mpymd8a,1
30,3.0,3onq57ov,1
30,4.0,3otc2ac1,0
30,0.5,3pxc5wot,2
30,1.0,3r0nqzgu,0
30,3.0,3rfn9fk1,0
30,5.0,3saa7d76,0
30,5.0,3tdj1yy5,0
30,1.5,3uidpr79,0
30,4.0,3wlgsbcw,0
30,2.0,3xlhdjan,1
30,1.0,3yxrqa22,0
30,3.0,3zy5dgxz,1
30,1.0,4057qib7,0
30,5.0,40vtvseh,2
30,4.0,4178ui2c,2
30,5.0,41igg68l,1
30,0.5,41jqgsv0,0
30,1.0,42zbu6hv,0
30,4.0,431buxxr,0
30,2.0,46oo9xv5,0
30,2.5,46zui1sl,1
30,5.0,479wkesk,0
30,1.5,48l316ci,0
30,2.0,4as055wh,0
30,3.0,4cy3er3y,0
30,3.0,4el6qq3n,2
30,3.0,4g878n13,2
30,2.5,4gl5xe1w,0
30,1.0,4j6cbnk2,0
30,5.0,4jurhvbi,0
30,2.5,4obggisp,0
30,4.0,4od9gu6y,2
30,4.5,4owe9lf5,0
30,1.0,4pgish5x,0
30,3.5,4pywvaxi,0
30,3.0,4qu9j953,0
30,0.5,4r0t3q7j,2
30,4.0,4sgs60e6,0
30,1.0,4txctk7k,0
30,3.5,4v71xohx,0
30,4.0,4vfk99f5,2
30,2.5,4xcp7vqy,0
30,4.5,4ywt0yqn,1
30,2.0,4zmqplz0,1
30,2.5,50hivtvi,0
30,3.5,50jgbtnr,0
30,3.0,52f5pdw2,0
30,2.5,52kqp9yw,0
30,2.5,53xret5p,0
30,1.0,579xv6r8,0
30,1.5,57ghjur1,0
30,1.5,5bkeuwkl,0
30,5.0,5bpuc6xm,0
30,3.5,5d2fenla,0
30,1.0,5e68dk8v,0
30,1.0,5ekdfers,0
30,0.5,5f95gve3,0
30,1.5,5fbcjhqj,0
30,5.0,5fknjzkq,2
30,2.0,5hk7xdh6,0
30,3.0,5ig907on,0
30,3.0,5ijdl5sl,1
30,3.0,5kcl80sj,2
30,3.0,5mbuz3z9,0
30,3.0,5mo330s2,0
30,2.0,5o9bbspc,0
30,5.0,5opzhjb1,0
30,3.5,5ozf18lg,1
30,2.5,5p29uhak,0
30,5.0,5q5mele8,1
30,1.5,5trqi9tp,1
30,5.0,5yokbr4x,0
30,3.5,61fmul8c,0
30,3.5,62fkidta,0
30,4.0,6470qlu1,2
30,1.0,662pfa61,0
30,4.5,66kuahlb,0
30,1.0,679qfp2s,1
30,3.0,67i1yt74,2
30,0.5,68sbqdi3,2
30,4.5,68wbeol7,1
30,2.0,69toerzi,0
30,1.5,6agqpt2g,1
30,4.0,6bdzut3d,2
30,4.5,6cm1vp7h,2
30,3.5,6cr9h7no,0
30,2.5,6dq8xx7c,1
30,1.0,6dqy7tzc,1
30,1.0,6g34qwer,0
30,3.5,6gsz1tuy,0
30,5.0,6jo4308s,2
30,5.0,6jpq0s9d,0
30,5.0,6q90bayx,0
30,1.5,6qvchtiw,0
30,3.5,6rr4bjbr,1
30,4.0,6tcwu832,2
30,1.5,6ujnd022,0
30,0.5,6wbrv9o1,2
30,4.0,6wwmbgw7,2
30,1.5,6xc98o4b,0
30,1.0,6zk0ioep,0
30,0.5,73a7uvyz,0
30,3.0,7463vcy9,0
30,3.0,765rs3e7,0
30,1.5,7aap2cte,0
30,1.0,7aj3fx5u,0
30,4.0,7atkrkhd,2
30,4.5,7bpdhcdp,2
30,5.0,7cto067t,0
30,2.0,7e8kb3ba,0
30,1.0,7e8zlt3t,1
30,3.0,7fdcu2f0,2
30,2.5,7gylvahd,0
30,5.0,7gzem1s5,2
30,5.0,7hecarr5,0
30,2.5,7izutkxb,0
30,1.5,7lli72ph,0
30,1.5,7lonkj5p,0
30,4.5,7or373vf,0
30,1.0,7p7j75ju,0
30,4.5,7q9mg2tu,0
30,3.0,7t5bh3fm,0
30,2.5,7ujqdujd,0
30,2.0,7v7pzclb,1
30,1.5,7vrm081c,0
30,4.0,7wiirvox,2
30,3.5,7x3nq9cp,0
30,4.0,7xc47la7,2
30,4.0,7xci160l,2
30,4.5,7y87ktmi,0
30,5.0,7yyp0dp3,0
30,3.0,7z7zxcm2,0
30,5.0,80thrqaf,0
30,4.0,83l5okds,1
30,3.5,85vnyr36,0
30,3.0,86xzl8xj,0
30,2.5,8874c8jp,0
30,1.5,89fol3pq,0
30,1.0,8aezcyf9,0
30,0.5,8caqxfxv,0
30,3.0,8cvjsisw,1
30,1.5,8d1076ge,0
30,4.5,8dlxnpcn,0
30,2.0,8e50vgyi,1
30,4.0,8gx86p2a,2
30,5.0,8h6b8ewx,0
30,1.0,8l1vfsbc,0
30,5.0,8n6eybze,2
30,4.0,8np2l3x7,0
30,4.5,8nv1a76u,0
30,1.5,8prn86g6,1
30,0.5,8ruux4sw,2
30,1.5,8rxjju0t,0
30,3.0,8rzibpbl,0
30,1.0,8xuwaban,0
30,1.5,8xz0ddci,2
30,5.0,8y0q45gr,0
30,5.0,8y3t0r2d,0
30,1.5,8znnq0rh,2
30,3.0,928lhz2l,2
30,3.0,94yrkzns,0
30,0.5,95fc828i,2
30,5.0,9acr207h,1
30,4.5,9d96e2t3,0
30,5.0,9gnjh45x,1
30,3.0,9hkh806d,0
30,3.0,9hr3lhf1,1
30,0.5,9hxihlw9,2
30,1.0,9igk3ke1,1
30,5.0,9ikgkpds,1
30,4.0,9ixq8hwb,0
30,3.0,9j10ecsz,0
30,2.0,9jb3w0zu,0
30,0.5,9lissxsy,1
30,5.0,9od553a6,2
30,2.5,9oj6m3df,0
30,5.0,9r9qngnb,0
30,2.0,9rk8hccx,1
30,2.0,9ryu9ady,1
30,5.0,9sjdb7f3,2
30,0.5,9sr5b44k,1
30,5.0,9ttajlfs,0
30,1.0,9ukf9vpg,0
30,5.0,9v9watl7,0
30,4.5,9vfwqv91,0
30,0.5,9vrny92m,0
30,1.0,9yc8jekl,0
30,2.5,9zfzoq6a,0
30,4.0,a0drmmf7,2
30,1.5,a0ribcmv,1
30,5.0,a3groawt,0
30,3.5,a62k3lma,0
30,0.5,a66sszp2,1
30,0.5,a70k298w,0
30,5.0,ac1x4pcf,0
30,1.0,acmfhbtm,0
30,1.0,aeogp8c7,0
30,1.0,aeuy92bx,0
30,4.0,agc89fqv,1
30,3.5,ahlgybbc,0
30,2.0,ai2zcke5,1
30,4.0,aivub6mi,2
30,1.5,al6v3b9x,0
30,5.0,anen3dor,2
30,2.0,aosmo568,1
30,2.0,aoz3j9rl,0
30,5.0,aplbtvfd,0
30,5.0,au5akuop,0
30,2.5,av5vvhws,0
30,1.0,awbcw3gq,0
30,1.0,awjxtn9h,0
30,1.5,ayi928ct,1
30,0.5,azvbl4ie,0
30,3.0,b0aaozmn,1
30,4.0,b18l7je9,2
30,1.5,b21szgvy,1
30,1.0,b23xm6ox,0
30,1.0,b31ctbat,1
30,1.0,b518n9dx,2
30,1.5,b5329o75,0
30,3.0,b6c5wai9,1
30,5.0,b83u3zl1,2
30,1.0,b8j2hn9w,0
30,0.5,b8ofli35,0
30,2.0,b8tknq05,1
30,2.0,b9oenhez,0
30,3.5,bb80a5zp,0
30,1.5,bbmcenpy,0
30,5.0,bcb78jkp,1
30,3.0,bh2sa83z,2
30,5.0,blxlmb9z,1
30,4.0,bpkc94al,2
30,3.0,bpou9p89,2
30,1.0,bqbxjofk,0
30,1.5,brnm3m4g,0
30,1.5,brteb985,0
30,1.0,bsddxgx2,2
30,5.0,bsdk64t1,1
30,1.0,bt5857p3,0
30,3.0,btgp7dkj,0
30,4.5,bv6xa8v8,1
30,1.0,bw9lbzvt,1
30,3.0,byjd8w4c,1
30,5.0,bz1lz2ze,2
30,4.0,bz3i0q7a,2
30,1.5,bz7ui5a0,0
30,5.0,bzcz3bl0,0
30,2.0,bzeqs5oh,2
30,0.5,c3geck81,0
30,5.0,c3ikb81g,1
30,0.5,c4bera7b,0
30,0.5,c4u0gxp5,1
30,3.0,c57po0qx,0
30,4.0,c67l7nvy,0
30,4.0,c74zdtnn,2
30,5.0,c7j2eoz0,0
30,4.0,c8lh5jmi,0
30,1.5,cadyykks,0
30,5.0,cb57lo3o,0
30,5.0,cbnjsrmt,0
30,3.5,cc7eh1mf,0
30,4.5,cdjhmk5z,0
30,3.5,cdn0dzss,0
30,4.0,cej2vuqw,0
30,1.5,cgcf7mgj,0
30,2.0,ch1omeec,0
30,1.0,cmaw7jcn,0
30,4.0,cmqo0nkb,0
30,2.5,coryaz2s,1
30,5.0,cq4io3p5,0
30,0.5,cs8n5kid,0
30,3.0,ct4avetf,1
30,5.0,cx6u4qx8,0
30,3.5,d1nh2dvb,0
30,5.0,d333aztt,0
30,3.5,d4mf43j9,0
30,5.0,d4tc2xe7,2
30,2.0,d6by9p41,1
30,1.5,d7n1zy0b,1
30,2.5,d7stppv5,1
30,2.5,d950qa2w,0
30,1.5,da61tfr9,1
30,3.0,dbknlu0z,0
30,4.0,dbvucvy3,1
30,3.0,dc30gkfe,0
30,4.0,dc8x2v49,0
30,3.0,dc9t3vh3,0
30,5.0,ddt5qmls,1
30,5.0,de3mqy2d,2
30,4.0,df11ovar,2
30,5.0,dfesn0d5,0
30,1.5,dfqmih8r,0
30,5.0,dhywdpdm,2
30,3.0,dieaqxmi,2
30,1.0,dkxi8mgw,0
30,1.5,dleo9rpl,0
30,5.0,dm423qhy,0
30,2.0,dparg5wg,0
30,1.5,dpcpg5c1,1
30,1.0,dqour5jr,0
30,4.5,dsjq98ks,0
30,4.5,duput014,0
30,2.0,dykke8bi,0
30,3.0,e0zj7apb,0
30,5.0,e2fv14wl,2
30,5.0,e3clp17r,1
30,4.5,e3gok0ot,0
30,2.0,e4hmo4yc,0
30,1.5,e8qubwha,0
30,5.0,e98a5ed5,0
30,1.0,e9rt7z8d,0
30,5.0,e9v5hrif,2
30,3.5,ea88olv5,1
30,4.5,ead07dc5,2
30,3.0,eaqxifxu,2
30,1.5,ebxvtpct,0
30,3.0,edf9xjwr,1
30,2.0,efk2jj50,1
30,3.0,ege8qn3v,0
30,2.0,ehidj2ev,0
30,2.0,ei89dddm,0
30,2.5,el9znvy1,0
30,5.0,emtww5ga,0
30,1.5,epcel2ez,1
30,5.0,et3b2kln,0
30,1.5,ew2paw3x,0
30,1.0,ew8lwmsn,0
30,3.0,ex3zlq38,0
30,4.5,ey939w17,2
30,3.5,eyvl6njj,0
30,4.5,ez4cljlc,1
30,3.0,ezpjdz55,0
30,2.5,f13iyvh6,0
30,5.0,f33eb1nf,0
30,5.0,f4v7lktw,1
30,3.0,f5tpz8ze,1
30,3.0,f6muhf3d,0
30,3.0,fby616ap,0
30,3.0,fcdp5jb9,1
